,id,title,tags
12303,734510.0,Worshippers,"['Early Access', 'RPG', 'Strategy', 'Turn-Based Strategy', 'Board Game', 'Indie', '4X']"
12304,683930.0,A Wonder,"['Free to Play', 'Casual', 'Adventure', 'Indie', 'Horror', 'Multiplayer']"
12306,748473.0,Amazing Thailand VR Experience - Center 360 videos,['Casual']
12307,748471.0,Amazing Thailand VR Experience - East 360 videos,['Casual']
12308,748470.0,Amazing Thailand VR Experience - North 360 videos,['Casual']
12309,748472.0,Amazing Thailand VR Experience - South 360 videos,['Casual']
12310,661330.0,Layers,"['Indie', 'Casual', 'Singleplayer', 'Puzzle', 'Puzzle-Platformer', 'Platformer']"
12311,742340.0,Super BoxMan Ultra,"['Casual', 'Indie', 'Adventure', 'Strategy', 'Sokoban', 'Controller', 'Minimalist', 'Puzzle', 'Cute', 'Singleplayer', '2D', 'Family Friendly', 'Cartoony']"
12312,727970.0,Cosmic Trail,"['Early Access', 'Action', 'Indie', '3D Platformer']"
12314,654430.0,STATUS: INSANE,"['Adventure', 'Action', 'Indie', 'Strategy', 'Puzzle', 'Stealth', 'Funny', 'Cartoon']"
12315,409410.0,Clumsy Moose Season,"['Action', 'Adventure', 'Indie', 'Casual', 'Simulation', 'Sports', 'Racing', 'Sandbox', 'Multiplayer', 'Funny', 'Shooter']"
12316,737930.0,Online Circle Pong,"['Early Access', 'Massively Multiplayer', 'Indie', 'Casual']"
12317,735530.0,Time Killers: Spot Race,"['Strategy', 'Indie', 'Casual', 'Singleplayer', '2D', 'Arcade', 'Atmospheric', 'Minimalist', 'Puzzle']"
12318,685840.0,Outcast – Second Contact Golden Weapons Pack,"['Action', 'Adventure']"
12319,685850.0,Outcast - Second Contact Original Soundtrack,"['Action', 'Adventure']"
12320,697660.0,Jump Gunners,"['Indie', 'Action', '4 Player Local', 'Local Multiplayer', 'Pixel Graphics', 'Competitive', 'Co-op', 'Twin Stick Shooter', 'Arcade', 'Funny', 'Retro', 'Platformer', 'Local Co-Op']"
12321,618970.0,Outcast - Second Contact,"['Adventure', 'Action', 'Open World', 'Sci-fi', 'Remake', 'Third Person', 'Singleplayer', 'Classic']"
12322,723060.0,Space Chaos,"['Action', 'Indie', 'Casual']"
12323,686280.0,Fernbus Simulator - Usedom,['Simulation']
12324,738470.0,God Of Thunder,"['Action', 'Adventure', 'Indie']"
12325,749660.0,ШПUG+ШПНЦ,"['Indie', 'Simulation']"
12326,704630.0,WWE 2K18 - Kurt Angle Pack,"['Simulation', 'Sports']"
12327,742980.0,Kedi,"['Movie', 'Documentary']"
12329,631690.0,Carnival Games® VR: Alley Adventure,"['Casual', 'Simulation']"
12330,734281.0,Injustice™ 2 - Fighter Pack 1,['Action']
12331,731171.0,Injustice™ 2 - Power Girl,['Action']
12332,647830.0,LEGO® Marvel Super Heroes 2,"['Action', 'LEGO', 'Open World', 'Multiplayer', 'Superhero', 'Adventure', 'Funny', 'Comedy', 'Co-op', 'Singleplayer', 'Family Friendly', 'Heist', 'Character Customization', 'Local Co-Op', 'Sandbox']"
12333,734282.0,Injustice™ 2 - Fighter Pack 2,['Action']
12334,721280.0,Injustice™ 2 - Red Hood,['Action']
12335,747800.0,Injustice™ 2 - Black Lightning,['Action']
12336,731172.0,Injustice™ 2 - Reverse Flash,['Action']
12337,731170.0,Injustice™ 2 - John Stewart,['Action']
12338,556960.0,Lost Wing,"['Early Access', 'Action', 'Racing', 'Arcade', 'Fast-Paced']"
12339,729740.0,JigsawMania,['Casual']
12341,745180.0,Bike of the Wild,"['Casual', 'Sports', 'Racing', 'Action', 'Indie', 'Adventure', 'Strategy']"
12342,751840.0,Endless Space® 2 - Stellar Prisoner Update,['Strategy']
12343,643180.0,A Blood Story,"['Movie', 'Nudity', 'Violent', 'Sexual Content']"
12344,751830.0,Endless Space® 2 - Target Locked Update,['Strategy']
12345,751831.0,Endless Space® 2 - Little Grin Man Update,['Strategy']
12346,741560.0,Space Lagat,"['Casual', 'Indie', 'Great Soundtrack']"
12347,755430.0,Captain vs Sky Pirates - Post Apocalyptic City,"['Strategy', 'Action', 'Adventure', 'Indie']"
12348,457200.0,Ticket to Ride - United Kingdom,"['Strategy', 'Indie', 'Casual']"
12349,741440.0,S.K.I.L.L. - Special Force 2 - Welcome Pack,"['Strategy', 'Free to Play', 'Action', 'Sports', 'Adventure']"
12350,698640.0,Deep Sky Derelicts,"['Early Access', 'RPG', 'Strategy', 'Indie', 'Tactical', 'Comic Book', 'Dungeon Crawler', 'Sci-fi', 'Space', 'Dark Fantasy', 'Atmospheric', 'Rogue-lite', 'Great Soundtrack', 'Rogue-like', 'Team-Based', 'Card Game']"
12351,703180.0,Ben 10,"['Action', 'Cartoon', 'Cartoony', 'Family Friendly', 'Adventure', 'Fighting', 'Action-Adventure', 'Character Action Game']"
12352,740520.0,Mystery Tales: The Twilight World Collector's Edition,"['Adventure', 'Casual', 'Hidden Object']"
12353,680250.0,The Mirage : Illusion of wish,"['Early Access', 'Action', 'Indie']"
12354,666220.0,CS2D,"['Free to Play', 'Action', 'Multiplayer', 'Indie', 'Casual', 'Shooter', '2D', 'Top-Down Shooter', 'Singleplayer', 'Zombies', 'Gore']"
12355,747020.0,Trove - Infinium Chef Pack,"['Free to Play', 'Massively Multiplayer', 'Action', 'Adventure', 'RPG', 'Casual']"
12356,662830.0,Wormix,"['Action', 'Strategy', 'RPG']"
12357,739000.0,Grobda Remix,"['Adventure', 'Indie', 'Casual', 'Anime', 'Visual Novel', 'Sexual Content']"
12359,735840.0,Retro Space Shooter,"['Action', 'Indie', 'Casual']"
12361,678850.0,Uurnog Uurnlimited,"['Indie', 'Platformer']"
12362,751832.0,Endless Space® 2 - Galactic Statecraft Update,['Strategy']
12363,436560.0,Kings and Heroes,"['RPG', 'Action', 'Adventure', 'First-Person', 'Massively Multiplayer', 'FPS', 'Fantasy', 'Dungeon Crawler', 'Rogue-like', 'Indie', 'MMORPG', 'Co-op']"
12364,699780.0,Endless Fables 2: Frozen Path,"['Adventure', 'Casual', 'Hidden Object', 'Point & Click', 'Female Protagonist', 'Puzzle', '2D', 'Singleplayer', 'Mythology', 'Indie', 'Atmospheric', 'Mystery', 'Fantasy', 'Great Soundtrack', 'Family Friendly', 'Story Rich', 'Horror']"
12365,717430.0,Greedy Guns - OST,"['Action', 'Adventure', 'Indie']"
12366,749450.0,Fantasy Grounds - Pathfinder RPG - Carrion Crown AP 2: Trial of the Beast (PFRPG),"['Strategy', 'RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Online Co-Op', 'Software', 'Utilities', 'Party-Based RPG', 'Story Rich']"
12367,754860.0,Fantasy Grounds - Pathfinder RPG - Hell's Rebels  AP 3:  Dance of the Damned (PFRPG),"['Strategy', 'RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Online Co-Op', 'Software', 'Utilities', 'Party-Based RPG', 'Story Rich']"
12368,741160.0,Fantasy Grounds - Pathfinder RPG - Strange Aeons AP 4: The Whisper Out of Time (PFRPG),"['Strategy', 'RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Online Co-Op', 'Software', 'Utilities', 'Party-Based RPG', 'Story Rich', 'Lovecraftian']"
12369,754290.0,Fantasy Grounds - Pathfinder RPG - Mummy's Mask  AP 3: Shifting Sands (PFRPG),"['Strategy', 'RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Online Co-Op', 'Software', 'Utilities', 'Party-Based RPG', 'Story Rich']"
12371,739180.0,AchBall,"['Indie', 'Casual', 'Relaxing']"
12372,686200.0,Door Kickers: Action Squad,"['Early Access', 'Action', 'Indie', 'Co-op', 'Retro', 'Tactical', 'Pixel Graphics', '2D']"
12374,743270.0,"Nights of Azure 2 - Side story, The Foreigner in a Wonderland of Sweets",['RPG']
12375,574500.0,Gearend,"['Action', 'Adventure', 'Indie', 'Platformer', 'Metroidvania']"
12376,744220.0,AI Dummy,"['Early Access', 'Indie', 'Action', 'Adventure', 'Casual', 'Sports']"
12377,567360.0,001 Game Creator - Point &amp; Click Adventure Kit,"['Design & Illustration', 'Utilities', 'Video Production', 'Education', 'Web Publishing', 'Software Training', 'Animation & Modeling', 'Game Development']"
12378,687270.0,Divide,"['Adventure', 'Indie', 'Action']"
12379,728910.0,Redout - Space Exploration Pack,['Racing']
12380,635260.0,CarX Drift Racing Online,"['Racing', 'Sports', 'Simulation', 'Massively Multiplayer', 'Driving', 'Multiplayer']"
12381,741120.0,Solar System,"['Indie', 'Casual']"
12382,742021.0,Lab 03 Yrinth : Soundtrack OST,"['Strategy', 'Action', 'Indie', 'Casual', 'Puzzle', 'Arcade', 'Competitive', 'Sci-fi', 'Difficult', 'Atmospheric', 'Singleplayer', 'Runner']"
12383,752810.0,NOLA is Burning,"['Adventure', 'RPG', 'Indie', 'Text-Based']"
12384,443110.0,Armored Warfare,"['Free to Play', 'Action', 'Massively Multiplayer', 'Simulation', 'Strategy', 'Casual', 'Tanks', 'Multiplayer']"
12385,624990.0,The Mimic,"['Indie', 'Action', 'Casual', 'Adventure']"
12386,700350.0,QUBIC: Soundtrack,"['Indie', 'Casual', 'Music', 'Great Soundtrack']"
12387,747430.0,Armored Warfare - Free Steam Starter Pack,"['Free to Play', 'Action', 'Massively Multiplayer', 'Casual', 'Simulation', 'Strategy', 'Tanks']"
12388,753510.0,Armored Warfare - BMPT Officer’s Pack,"['Strategy', 'Action', 'Free to Play', 'Massively Multiplayer', 'Casual', 'Simulation']"
12389,742010.0,Lab 03 Yrinth,"['Action', 'Indie', 'Casual', 'Strategy', 'Singleplayer', 'Atmospheric', 'Competitive', 'Puzzle', 'Runner', 'Sci-fi', 'Arcade', 'Difficult']"
12390,753520.0,Armored Warfare - BMPT General’s Pack,"['Strategy', 'Action', 'Free to Play', 'Massively Multiplayer', 'Casual', 'Simulation']"
12391,715290.0,SEGFAULT,"['Action', 'Adventure', 'Indie']"
12392,742020.0,Lab 03 Yrinth : Master Levels,"['Strategy', 'Action', 'Indie', 'Casual', 'Singleplayer', 'Arcade', 'Atmospheric', 'Difficult', 'Competitive', 'Minimalist', 'Puzzle', 'Runner', 'Sci-fi']"
12393,736230.0,Salt Thrust,"['Action', 'Adventure', 'Indie', 'Casual', 'Simulation']"
12394,740720.0,Masked and Mysterious,"['Indie', 'Singleplayer', 'Horror', 'First-Person', 'Survival', 'Silent Protagonist']"
12397,699510.0,The New California,"['Indie', 'Adventure', 'Action', 'RPGMaker', 'Story Rich']"
12398,739850.0,Goblins Keep Coming - Tower Defense,"['Strategy', 'Indie', 'Casual', 'Tower Defense']"
12399,750820.0,You are a torpedo AI,"['Action', 'Indie', 'Casual']"
12401,748530.0,Unite Cell,['Casual']
12402,591987.0,Fishing Planet: Grand Smallie's Pack,"['Massively Multiplayer', 'Simulation', 'Sports', 'Free to Play']"
12403,748760.0,Soldier of Failure: Operation Zombie,"['Casual', 'Indie', 'Adventure', 'Simulation']"
12404,742630.0,Wonky Ship,"['Free to Play', 'Action', 'Casual']"
12405,649990.0,Writers,"['Casual', 'Indie', 'Pixel Graphics', 'Great Soundtrack', 'Typing']"
12406,469600.0,Legion TD 2,"['Early Access', 'Strategy', 'Tower Defense', 'Indie', 'Multiplayer', 'Fantasy']"
12407,537000.0,Nelo,"['Early Access', 'Action', 'Indie']"
12408,730670.0,EXIT 3 - Painter,"['Indie', 'Casual']"
12409,690000.0,Slimebrawl,"['Action', 'Indie', 'Casual', '4 Player Local', 'Funny', 'Local Multiplayer']"
12411,731880.0,Remaya Idle,"['Indie', 'RPG', 'Action', 'Clicker', 'Action RPG', 'Casual']"
12412,726000.0,No King No Kingdom,"['Early Access', 'Simulation', 'Strategy', 'Action', 'Indie']"
12413,725540.0,Morps,['Strategy']
12414,749650.0,Barrimean Jungle,"['Action', 'Adventure', 'Indie', 'Parkour', 'Action-Adventure', 'Puzzle', 'Historical', 'Story Rich']"
12415,321472.0,Euro Fishing: Le Lac d'or,"['Simulation', 'Sports']"
12416,750210.0,Last Anime boy: Saving loli,"['Action', 'Indie', 'Dark Humor', 'Comedy', 'FPS', 'Retro']"
12417,750870.0,JumpBall 2,"['Indie', 'Casual', 'Racing', 'Sports']"
12418,752440.0,CarX Drift Racing Online - The Royal Trio,"['Simulation', 'Racing', 'Massively Multiplayer', 'Sports']"
12419,747720.0,NASCAR Heat 2 - November Value Pack,['Racing']
12420,747721.0,NASCAR Heat 2 - Free November Toyota Pack,['Racing']
12421,754590.0,MyWorld - Frozen Kingdom,"['Indie', 'Action', 'Adventure', 'RPG', 'Game Development', 'Animation & Modeling', 'Software', 'Multiplayer', 'Education', 'Design & Illustration', 'Software Training', 'GameMaker']"
12422,752630.0,NASCAR Heat 2 - November Jumbo Expansion,['Racing']
12423,742540.0,Keep Rollin!,"['Casual', 'Indie']"
12424,698500.0,Guppy,"['Indie', 'Casual', 'Simulation', 'Underwater', 'Atmospheric', 'Relaxing']"
12425,724350.0,King of the Couch: Zoovival,"['Indie', 'Action', 'Casual', 'Fighting', '4 Player Local', 'Local Multiplayer', 'Funny', 'Multiplayer', '2D Fighter', 'PvP', 'Cartoony', 'Local Co-Op', 'Controller', 'Shooter', 'Great Soundtrack']"
12427,729840.0,Doug Stanhope's The Unbookables,['Movie']
12428,754550.0,"""The Guard Of Dungeon"" - wallpaper 1920x1080","['Action', 'Indie']"
12429,750150.0,Stellar Interface - Golden Interface,"['Action', 'Indie', 'Casual']"
12430,730790.0,Red vs. Blue: Season 15,['Movie']
12431,718070.0,AgeOfDarkness,"['Early Access', 'Action', 'Adventure', 'Indie', 'Violent', 'Gore']"
12432,745030.0,Squarism,"['Indie', 'Casual', 'Puzzle']"
12433,740500.0,Eseapner,"['Action', 'Adventure', 'Horror']"
12436,751690.0,The Mammoth: A Cave Painting,"['Adventure', 'Indie', 'Casual', 'Action', 'Free to Play', 'Narration', 'Atmospheric', 'Story Rich', 'Dynamic Narration', 'Philisophical']"
12437,576615.0,Galaxy Girls - Sara Remembers,"['Adventure', 'Indie', 'Casual', 'Nudity', 'Sexual Content']"
12438,576616.0,Galaxy Girls - Emilia Sneaks Aboard,"['Nudity', 'Sexual Content', 'Adventure', 'Indie', 'Casual']"
12439,623267.0,TS Marketplace: GWR Large Prairies Lined Liveries Add-on,['Simulation']
12440,698440.0,Hyperun Deluxe DLC,"['Action', 'Indie', 'Racing', 'Sports']"
12441,691240.0,Going Nowhere: The Dream,"['Indie', 'Adventure']"
12442,750020.0,Moving Day,"['RPG', 'Adventure', 'RPGMaker']"
12443,732730.0,Red Crucible®: Reloaded,"['Free to Play', 'Action', 'Indie', 'Simulation', 'Adventure', 'Multiplayer', 'FPS', 'Shooter', 'Massively Multiplayer', 'Third-Person Shooter', 'First-Person']"
12444,747810.0,Flow Handcrafted,"['Strategy', 'Indie', 'Casual', 'Simulation']"
12445,744570.0,Substance Painter 2018,"['Design & Illustration', 'Animation & Modeling']"
12446,713090.0,Zombie Bloxx,"['Action', 'Indie', 'Touch-Friendly', 'Zombies', 'Voxel']"
12447,746470.0,Substance Designer 2018,"['Design & Illustration', 'Animation & Modeling']"
12449,736530.0,001 Game Creator - General Music Add-On,"['Design & Illustration', 'Utilities', 'Video Production', 'Animation & Modeling', 'Education', 'Web Publishing', 'Software Training']"
12450,742690.0,White Day - Japanese Uniform - Ji-Min Yoo,"['Action', 'Adventure', 'Indie']"
12451,742670.0,White Day - Japanese Uniform - Sung-A Kim,"['Action', 'Adventure', 'Indie']"
12452,742660.0,White Day - Japanese Uniform - So-Young Han,"['Action', 'Adventure', 'Indie']"
12453,757280.0,ClickRaid - Token Resource Collector,"['Action', 'Adventure', 'Indie', 'Casual']"
12454,742680.0,White Day - Japanese Uniform - Ji-Hyeon Seol,"['Action', 'Adventure', 'Indie']"
12455,662540.0,Haque,"['Indie', 'Strategy', 'RPG', 'Rogue-like']"
12457,678732.0,VRC PRO off-road track: BUGGYLAND FUENCARRAL Spain,"['Action', 'Indie', 'Casual', 'Simulation', 'Racing', 'Sports']"
12458,673220.0,Joumee The Hedgehog,"['Early Access', 'Casual', 'Indie', 'Adventure', 'Platformer', 'Side Scroller', 'Action', 'Cute', '3D Platformer', 'Singleplayer']"
12459,727830.0,Reformers-变革者,"['RPG', 'Anime', 'RPGMaker', 'Difficult', 'Local Multiplayer', 'Retro', 'Turn-Based', 'Casual', 'Adventure', 'Hand-drawn', 'Cute', '2D', 'Indie', 'Rogue-lite', 'Atmospheric', 'Story Rich', 'Puzzle']"
12461,739690.0,Now Man Flies,"['Indie', 'Casual', 'Simulation']"
12462,749510.0,Hell Survive,"['Action', 'Indie', 'Casual']"
12464,598410.0,Operation Biotech,"['Action', 'Adventure', 'Indie']"
12465,743400.0,3-in-1 Bundle Brain Trainings,['Indie']
12466,736700.0,Starry Makino,['Education']
12467,731230.0,Snake: Road to apple,['Action']
12468,491010.0,IN-VERT,"['Indie', 'Action', 'Adventure']"
12469,718210.0,Depopulation,"['Strategy', 'RPG', 'Casual', 'Simulation', 'Violent']"
12470,563530.0,Insatia,"['Action', 'Indie', 'Simulation', 'Free to Play', '2D', 'Gore']"
12471,595770.0,AirMech Wastelands,"['Early Access', 'Action', 'Strategy', 'Indie', 'RPG', 'Co-op', 'Mechs']"
12472,734870.0,"Houston, We Have Spinach!","['Early Access', 'Adventure', 'Simulation']"
12473,749990.0,Trigonometry,"['Indie', 'Casual', 'Action', 'Arcade', 'Singleplayer', 'Difficult', '2D', 'Minimalist', 'Atmospheric', 'Runner']"
12474,629820.0,Maneater,"['Early Access', 'Action', 'Adventure', 'RPG', 'Indie', 'Underwater']"
12475,725610.0,foreverloops,"['Audio Production', 'Education', 'Video Production', 'Utilities', 'Simulation', 'Rhythm', 'Sandbox', 'Casual', 'Indie', 'Singleplayer', 'Physics', '2D', 'Music', 'Minimalist']"
12476,708172.0,OMSI 2 Add-on Downloadpack Vol. 5 – KI-Menschen,['Simulation']
12477,724520.0,Magilore,"['RPG', 'RPGMaker']"
12478,681380.0,The Balloonist: Beyond the Clouds.,"['Early Access', 'Adventure', 'RPG', 'Indie', 'Casual']"
12479,697950.0,Tank Wars: Anniversary Edition,"['Early Access', 'Strategy', 'Action', 'Indie', 'Casual', 'Simulation']"
12480,757800.0,Frontiers.io - Expansion Pack 3,"['Strategy', 'Action', 'Adventure', 'Indie', 'Casual', 'Simulation', 'Racing', 'Sports']"
12481,756690.0,Frontiers.io - Expansion Pack 1,"['Strategy', 'Action', 'Adventure', 'Indie', 'Casual', 'Simulation', 'Racing', 'Sports']"
12482,722060.0,Dominions 5 - Warriors of the Faith,"['Indie', 'Strategy', 'Fantasy', 'Turn-Based Strategy', '4X', 'Turn-Based', 'God Game', 'Multiplayer']"
12483,757410.0,Frontiers.io - Expansion Pack 2,"['Strategy', 'Action', 'Adventure', 'Indie', 'Casual', 'Simulation', 'Racing', 'Sports']"
12484,753450.0,Planet Nomads - Official Soundtrack,"['Action', 'Adventure', 'Indie', 'Simulation']"
12485,731560.0,Boinks,"['Indie', 'Casual', 'Action']"
12486,637788.0,Rocksmith® 2014 Edition – Remastered – Trans-Siberian Orchestra - “Christmas Eve / Sarajevo 12/24”,"['Casual', 'Simulation']"
12488,746570.0,Box Looter 2018,['Indie']
12489,618710.0,Elminage ORIGINAL - Priestess of Darkness and The Ring of the Gods,"['RPG', 'Dungeon Crawler']"
12490,637790.0,Rocksmith® 2014 Edition – Remastered – Trans-Siberian Orchestra - “O Come All Ye Faithful / O Holy Night”,"['Casual', 'Simulation']"
12491,637789.0,Rocksmith® 2014 Edition – Remastered – Trans-Siberian Orchestra - “Wizards in Winter”,"['Casual', 'Simulation']"
12492,637792.0,Rocksmith® 2014 Edition – Remastered – Trans-Siberian Orchestra - “Christmas Canon Rock”,"['Casual', 'Simulation']"
12493,637791.0,Rocksmith® 2014 Edition – Remastered – Trans-Siberian Orchestra - “A Mad Russian’s Christmas”,"['Casual', 'Simulation']"
12494,714460.0,Rememory,['Movie']
12495,685570.0,TurretMaster,"['Early Access', 'Strategy', 'Indie']"
12496,655140.0,Ropelike,"['Indie', 'Action', 'Adventure', 'Platformer']"
12497,761230.0,Super Meat Shooter - Artworks,"['Action', 'Adventure', 'Indie']"
12498,749140.0,Prehistorik 2,"['Adventure', 'RPG', 'Platformer']"
12500,750491.0,BattleRush - US Special Forces DLC,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'Indie']"
12501,750490.0,BattleRush - US Marine Corps DLC,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'Indie']"
12502,718180.0,Super Dungeon Boy,"['Action', 'Indie', 'Platformer', 'Mystery Dungeon', 'Adventure', '2D', 'Singleplayer', 'Retro', 'Atmospheric', 'Replay Value', 'Side Scroller', 'Dungeon Crawler', 'Exploration', 'Pixel Graphics', 'Action-Adventure', 'Controller', 'Fast-Paced', 'Difficult', 'Great Soundtrack']"
12504,602730.0,Fernbus Simulator - Multimedia Package,['Simulation']
12505,724420.0,Fernbus Simulator - Comfort Class HD,['Simulation']
12506,719970.0,Soccer Simulation,"['Early Access', 'Sports', 'Simulation', 'Massively Multiplayer', 'Indie', 'Football', 'Realistic', 'Soccer']"
12509,648730.0,Carcassonne: The River - Expansion,"['Strategy', 'Casual']"
12510,749130.0,SK8,"['Action', 'Indie', 'Casual']"
12511,730760.0,Go! Go! Radio : 8-Bit Edition,"['Action', 'Indie', 'Casual', 'Singleplayer', 'Atmospheric', 'Arcade', 'Difficult', 'Competitive', '2D', 'Minimalist', 'Runner', 'Great Soundtrack', 'Soundtrack', 'Music']"
12512,752060.0,Subwar 2050,"['Action', 'Simulation', 'Strategy']"
